Team,League,Badge,1992-93,1993-94,1994-95,1995-96,1996-97,1997-98,1998-99,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,2025-26
Man United,Premier League,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAFAAAABQCAMAAAC5zwKfAAADAFBMVEUAAAAAAAAAAAAAAAAAAAAHCQAAAAAAAAAAAAAAAAANDQADAwAAAAAtMAAAAAAAAAAKDAAcHQBvcABPUABGSQAiJQAAAAAAAAANDwAAAAAAAAAAAABiZgAAAQBVWQAIBwAcIgBiYQAqLwA4MgAMCQAXFQBVMwEKBgAwEQBdXwAnEABlZwAJDwALDAAnKAAQDAAyNgBHOwBlVADYAA7aAQ7ZAA7/5QDXAA7WAA762QD4vQL/5wDTAg3ufwbLAgzQAg3//wDcDg3bCA2ZSwDEAgvoJAz3twPZAg70pgT/7QD/6wDHAgz/8QDqpAD/9ADNAQz94wDqZAiTSAC9AwrzmgXxigW5AgrGqwH0nwTppwDcAQ62Agnrawf3tAPxkQX5xQL//QD93ADgJwz/+QDiFgzAAgv/9gDtcQfhLQv2sAPdFA3oVgj7zwH/7wDmGw2eAwfzlQXteQb2rAPeGgzjNwulBAjkPArhEA3pXAjqYQitAwjlQwrtrQKKhQD6ygK+sQBpagCyAgn5wQLvhAbmTQnkkwLfHwyakgDlSArfCQ6XSACBgACilgDnUgnfiAKtngD93wCwpQD1XAm2qAD92AHrLQzwQgvaqwH5cQj/8gDstQLvuwHiMguQBAb0VQrRFwvxwgHgIwz71QDffANJSgD+mgWUigDxtALEIAjavQCXAwd9eQDtNwvkQAr9nwWqBAj7ewfStQDHEArnjQR1cwDKnQHyTQqHBQXnqwH4aQhyXwD3YwnzzgD9hAfdnANSHgH6jAbhAw7YLwppLALsnQR7AATkbQXSQAjgsgL0agi+OQbAZQG8GQjjvQHsjAXTlgLeYge8oQD9qwO/qQD+ugN7RwDLOAinSwKknQDKKAi/VQSwJgXUrwHVeANcSgDQXwVZVgDVCw3NbwJFOgCJeADQhwL+sQPTUgbIswD+kgbtlATMvQDUpAGudgJ/KQTZWwacOATmnwLAlwGUKwPgPAqUFQXWHgutEgffzgD1fQfeSAiwjwE0EwDDiwLuYwj02gBkjCczAAAAM3RSTlMADT5TBnxGXWJZjXEeyRcuhav+7Ny3EU2SNwMn/mj2lp3+qtqy/v6k5/HI7ua//dO48PzLEJ1FAAAPLklEQVRYw6WYB1hTVxTHH7IKiIKAe7S2zu7ed/NCQiBJIQuEpCQ0QgiBAGEFIWxZIUxlLyGACIKg4gAFXDjqnnXvvbet3fvrTQDboK3W/j+SvLzv8Xv/c+85N+9c7N9lMnq8/nO0w8fDBk6YYP9Db7y9+e2xEzBs/Pv5WrvhGDZyCjph/vo8q2mlpaSSXZbo4Bq3xhKz3JVLKi2dZvW6vOHTb05r5fec3f7hB1cmTvzkg/e2n+3ht067OX346xq88Ps1dWF6/vGajU9zc7dtrDmen1446q2jFya9Hs/onSvpJ7fRGle5Jfn64rivb5LbqsbsbSfbrrxj8jrx2sw6ufuAmy8gkwGOA4heAEIAfN0OzDk52XTEf8SNsFFf2lGNOCAvhRYPgvwFECqkTByPYBIEvmrHJbXNf0K+MXnF1miAnEFJmZBWQMTTpQTBIjEgHq5RhCGv0Vu7Jpu/erQO5WvcAGRGQJAjUxAo0kS5lMnwr2KAZh4llsNAoRNua8odXtGk2eSmRojGTMWBgKNsRkcg0SNKpSqLYhIKusSJicPmMCaBVxyxM3ulZEm/E02gcKGIXkyEK4N0wNVyGs6kLGVCfy6FxgAFJB4rCAK3O4WvkEBjS+/7AjyxgU0wogIZEnosAdh4Kj0WQMpSGKbkNEsYhFQWWayJAIB5/5zly3hTMjshhPFcEkXCWO0pZWrkolRpdnyZAMBwDcymC8gEDgQyBTmRER8BYGfm2H9cV8yG6/xlbgI4kkor5VSJo7SpDJqKExuBM1DGMCJgqpAibMAhU1OWB2CsigFAbabO4wgzo+d4tl/PHIGZViIeRNkSxFOBoFgKLxsAQJCB7xdJSQtwdAjiJImiZKdYugDgwD8jDxHLTTGT2V/PHj0EOOP0sgsWxkWdBGQEAXSxBAUH2M1MCBas2rSDs7GmZiNnx6ZVvgQB4jOyM+SpAKQoAzXxEGzNHzPswrLT7xt4RKFufrz+/XeXIXtCnjgRJ9gUbjNEntw608q77afamJraTLXvrkzrjAZEs5QlQCmqrcorUACIr3nXcv3jzZkGBW5ZKeu5efRmXRIKVxOo9KQkMxMpQZBwu9+lth0zfDym1/jhxrajunZEkwEEIJFKjQeQCMoDSXU3t93skZX/jWhTKb+zK/PWvVW6ZSCSEsahy8pSIWDWrphlOuK5Il9RywQwj6/NAShByzRMYtG9W5m77sjLZwwSrcpDTzxJryw6AHAGskgRcAQ0MYNwC0+3McKe02jLthNuBFMkQD6TeXx/IQ5q8ytvPTkRWjqYQvaha77d/LBQioPkjAYAiuUpKJmJ3hWtM8YYWzwn4zEzWo8sIthsnE2TyyIJcQHAYwofbv52jefHA/e3ffzkkxXdaQsgrpHzCwi2JgXgxJbKK79+/g/69UpmBQGZYhlFxGGy2WyQlDbqpytPHr8/GIS51eaO/dEAlUBZoKeCiFRBsKl8+g9uA4qujnaL1r+hY/2ZJdMrtwBcGBhB0IKIME4Q4ba/Y7ON+V/jbdZa5wYAhAxKSgY9JiKC2FT53qfBUC8QFy9NjMjLEYVFBEkUQWyIFLzwvcwtBFslgZCIr5IFxJGrj7QaY89krma5AWZyGJusEEawqM3kxkwb80+DcZ1AZIyWJ1eIPbnKlKVKZWAcRCeDF5pb3uslx7GaiQI+NVISjhNulIkWgzzT/DUMMqqNMkpsYlQYI4xYtcIWe6MfCFJYCi1JqxArSbyUKCq1ahCI2a6oJhh4JE8mJRfIUyERsSbfdAA4tc7d2Ymcx+LFcKrkYgCS6q2NBoBEsUwhoFPpCo6cJxcEKpX8Z0Cjt9uTQINnWQFLQ/KIB2Qv97o3B+ukxtsVEZnCwMQIgQTVknoC1g9kpGaz8oIkFEXYahorJahYLI5k4gNAbKR6GcQV8RGBVeHFgOziHlJjORjy54d9dEQQ6yEAgNhyzhzTAwFga6JUYmFMhlAYIw6QCqUslrCADADUA7FJ5Sh5iFhZKqHj+Rz+3GoAOKb04Fo9kUhhMYjqFci5DhiZIkiW+vuzWKxw9PLXvYWHU0TJKYKUyM/M9Ql8pBrgqjIGRDzvtQdLzQbzcNTllfP7PTJBNMV+dD9wbzYlQ0MZqoCMDEr23n7gCHtKMIgr1vPmr7z97mChogn7fuVavxBnFzIRfGrWSKwfGEyAQUFgIEIfMtLIiaeSANDz5n3fhSIb0Lj023v0RK+8UxPRg+WAw1jaoLKzdX/PFNvvEMlMfSraycXZO2vehqOFyMmgbE5e3rA4ISsksmnyOGwQmEbV9iuUfruPvv8RPVSulXt6hmq1/I2DQGzY5KZeZ5/5KxffrjTF/ibTtpobV1vSSq2HY8+Acx1JJBKPy6P21c075HjxYp9jH7eP7+hIJTnOeQbEJliXp+29eqMm/e88kzGW01rV6nc/Mh6PGQJ59fV1/JKEtQk/JiRcLDnoeDDt8lWuARAzMf7oXbW69T1L82dzYmZfvm137jfqGeiMAZDnwV+e5dekPJh1Nevq4cslWblZN84cLqMaABFyylvfbNu97bidxcC/pp9o/DlGdKDzkvVoA2BZe1NJll9WC73O767PXZ+09sP85WmX93kYOEQ8h3tbD4iEosZl/cU8rGOZIlKoqdKkNO63NQDy07x9/Hx8ljt67vPz8/Npbz9cv3z9V88Bx3ZtiQyv0nByYre26ZYwh7Q/AsRRqlQpj7OlyMwgZOry5blN533O8HO99573zqj38fb29rlrCEQ5V5vtoUoVR4WzaEJ7I/S9ghZTxaWKuFRtwdM3DSelpU8+Z13IuvZ9IbvPh9xNO/aV65mv1vMMgaY1iSSqVriUS5IKFxUZY1bHK2ixSp4/h+uRkfqzvSGQx6Mecw1pORbius7V1TWX2+6eS+eSDIEfCRv8tVyWUOkhVBzoMcWm9FSwxEqlNEDrny06MMtoSB5SSUvcKfvcdfqqBVGPeZCGAO1/VkjFvEARj6sSK7ZZIoe94nCuR2wkTcqLrR3iUKedzhlfujvr9ctOZ2cKb6jDmGKtmCaQKHmUmArkcFzblkgWVyniVHnyG4aOIRJ1p5e/dqeXi4uL1w9V/CXOX2qHAE0vuQXIyyjZPJ4mubFoDIZZty8QyUNjNHJeZG+R2XNA3ndeHI+dLk5ILkt+ue70nMOR6bUNgaGOUq2c4yu2N0F5WHg/iRYVLvJPrEZ5+AKgk5DjREa6/t11JzJjKZX0XB72NotjYqqkcZ35xgOVsiq4eUH0pi5ro+eB3NVEcxxAjweEiK4pIIq5pKHA8baZW90W5AVX91cKkpld+dwHu3u6P7CeajN8KFBZQCYI3aLKEAm4ZUypdghwuM1U6w8mnpzzYG4lquUBGY0ZO/XDm0U9t492vWU8BOiR4zSonaGB178cArRQXzp69FHRB+9PHWs82qB7sq/5es+GxT+mFRobArV7vVwG9MODqKFAi/T1CYv37Dl7xH5oV2V7aQPizZu3ltNtZjgpATuXuHh5HVvi5eXlvHuJIdCsY33CvJWLN+z5doWtAQ7N/dk9i1fOS5if5R2uHqYHLny6lKQnkvioUo61O6PsTusHLn36mYWeN+qBT9bahHmIeCh9pGH7efz7DXqej/c6f7WZHlhS78jXp7Zyn6u7e8BuV9clAevWa0l8x/oSvcMxo2JcvfXElRu+zrQwAJr2LO7nhbi6Xz/R8QbyPPNsyca+Mn05nw9xDTnPWx+yDgE9yvo2lpydifxMKtzh5a4jzkcev++yMuwYe9DwzffzDnF19nK5vuycpQlmNGXXjdz6pXwSNXB5SIj38qXyFu+0dSX8+twbuyyNMJOx5zqdXBAxRE+82GXYR5oVHUzIQjx3xEOPJLUPrSegGpr5acncvkAE9PE5s5RHUpa0n2+pa1n44TgUwNtdFWQyIjq7hnj7zU+4cM6w1TWa1TK/n+fkRABILGpSW43HTGy2H0ImqXf9/M4oqWh+HDfmHtpuaoKZWI1qrybYQE901xHn2A1pGEzvLfd2dXfW2QNsHAdJ9zOthyEjsz9rmdPXdzgrq8SD79j0tOWz2SNRPG+f7FwAcFxHdNIRfc48NB26azFLGvIXD10KF/nnOyCkFTLZdHX+/B+bHOuQvUloJBzyOasABACiywi0CCFiuN1obIgmVea463hsnb9EThjqGrfU5Vsbjx8x43TJwXnzLm6ce/n0jBEmFtb5aY2+ADAKksP0RBS2u6T8BTsaDkfiXAb8QRU9GeCAWFDBqZz4psWU3769eGFb7tnfpli8qT4u7PUFkJ2s0fA8UoCe6NLwk+2L9kLsVEwyW8cDOfJwCIMUcRBt0XTO+aZtYuvpG4dOt05s+2Z3bTVOABjHigqDDWWkPOSRTY4LsHvh/siw7jU4xJGYAdp4AISoyc5jAuAbvahWtHD79k9FmxYF+wICNkgYjCgS6lUl6Ap0e8Yp9TjshTIuRP2yzqBMCEG8MoDJzOCg7xBZ+iLE/QuCTEAcJvujfREiR65CMWgFAPHudIzB/kEWhWtQwwckskQAVagvjFd6JgIGR4C6/CTfsByByJ9GfEkvcEI34ciKycVlcRAEn+owxv5Rxt0nogEMoiYTyTIWDmhU/xhyPJ1GXh2qIGhCPj81DqwO5dBi2KCBFyCIygFEdYD6xf6ePZDWLwJgtYaCflMB9I+Kr2KkyFLJOXQJgISKmgdwZgYvFuULEMlUYQSo6LMb95J9L+vMrUnkiEhJEIRxfDGhkohRz1ksSwaIIY9HJGnoanIEE8alssnByzKtX7rbaWLaXdfoqxt/EElPJudUlXEASJblIKBAVozeU+UskSYMQvKCTU2jUMG/XCMdiji9TAKHYaIgyM6gKwBCrdahZBKAQwaLk5IHUdK359tOwF5NZtbn0rYkQUK/p5GBqjCWnohQYaEioEtTQCaia+uL0OLx6jJzSN+/Y9ECCCBgoiQpiEE1gTMS49AxgEm9y44UOphh/00jLe1K98c0Vifh+t0qCNEHGeBJ1RXC/aV2lq8arOH22jvX2ooePfj5QEXvIqTeigNbxY+KCq+9Z/a62/dGMw+1daivdRfmFxWVlrYVdl9rfavj8ZNJ2GvL+LQHvWP69g93/Z55a9quD2fuav2J/ugd7H/I/OO2Wx9bmcyuoT+8NX34hNmb2zaj9uj/yGjYOAQYPeWTbmtdjU0Y9rLZ+BMN0RtwZToamgAAAABJRU5ErkJggg==",84,176,264,346,421,498,577,668,748,825,908,983,1060,1143,1232,1319,1409,1494,1574,1663,1752,1816,1886,1952,2021,2102,2168,2234,2308,2366,2441,2501,2543,2614
